,FIELDID,Latitude,Longitude,Date and Time,Common Name,Quantity,Year,Month,Day,Category,Species per Year
6161,MN-7,42.348736,-83.24721,2016-09-15,Common Shiner,3,2016,9,15,Insectivores,5
6162,MN-7,42.348736,-83.24721,2016-09-15,Common Shiner,3,2016,9,15,Lithophilic,5
6163,MN-7,42.348736,-83.24721,2016-09-15,Common Shiner,1,2016,9,15,Insectivores,5
6164,MN-7,42.348736,-83.24721,2016-09-15,Common Shiner,1,2016,9,15,Lithophilic,5
6165,MN-7,42.348736,-83.24721,2016-09-15,Fathead Minnow,34,2016,9,15,Omnivores,5
6166,MN-7,42.348736,-83.24721,2016-09-15,Fathead Minnow,34,2016,9,15,Tolerant,5
6167,MN-7,42.348736,-83.24721,2016-09-15,Fathead Minnow,48,2016,9,15,Omnivores,5
6168,MN-7,42.348736,-83.24721,2016-09-15,Fathead Minnow,48,2016,9,15,Tolerant,5
6169,MN-7,42.348736,-83.24721,2016-09-15,Fathead Minnow,38,2016,9,15,Omnivores,5
6170,MN-7,42.348736,-83.24721,2016-09-15,Fathead Minnow,38,2016,9,15,Tolerant,5
6171,MN-7,42.348736,-83.24721,2016-09-15,Fathead Minnow,15,2016,9,15,Omnivores,5
6172,MN-7,42.348736,-83.24721,2016-09-15,Fathead Minnow,15,2016,9,15,Tolerant,5
6173,MN-7,42.348736,-83.24721,2016-09-15,Fathead Minnow,4,2016,9,15,Omnivores,5
6174,MN-7,42.348736,-83.24721,2016-09-15,Fathead Minnow,4,2016,9,15,Tolerant,5
6175,MN-7,42.348736,-83.24721,2016-09-15,Fathead Minnow,1,2016,9,15,Omnivores,5
6176,MN-7,42.348736,-83.24721,2016-09-15,Fathead Minnow,1,2016,9,15,Tolerant,5
6177,MN-7,42.348736,-83.24721,2016-09-15,Creek Chub,1,2016,9,15,Omnivores,5
6178,MN-7,42.348736,-83.24721,2016-09-15,Creek Chub,1,2016,9,15,Tolerant,5
6179,MN-7,42.348736,-83.24721,2016-09-15,Johnny Darter,2,2016,9,15,Insectivores,5
6180,MN-7,42.348736,-83.24721,2016-09-15,Johnny Darter,2,2016,9,15,Tolerant,5
6181,MN-7,42.348736,-83.24721,2016-09-15,Johnny Darter,2,2016,9,15,Darter,5
6182,Mur2,42.59375,-83.25174,2016-10-03,Fathead Minnow,11,2016,10,3,Omnivores,5
6183,Mur2,42.59375,-83.25174,2016-10-03,Fathead Minnow,11,2016,10,3,Tolerant,5
6184,Mur2,42.59375,-83.25174,2016-10-03,Fathead Minnow,2,2016,10,3,Omnivores,5
6185,Mur2,42.59375,-83.25174,2016-10-03,Fathead Minnow,2,2016,10,3,Tolerant,5
6186,Mur2,42.59375,-83.25174,2016-10-03,Fathead Minnow,17,2016,10,3,Omnivores,5
6187,Mur2,42.59375,-83.25174,2016-10-03,Fathead Minnow,17,2016,10,3,Tolerant,5
6188,Mur2,42.59375,-83.25174,2016-10-03,Fathead Minnow,7,2016,10,3,Omnivores,5
6189,Mur2,42.59375,-83.25174,2016-10-03,Fathead Minnow,7,2016,10,3,Tolerant,5
6190,Mur2,42.59375,-83.25174,2016-10-03,Fathead Minnow,10,2016,10,3,Omnivores,5
6191,Mur2,42.59375,-83.25174,2016-10-03,Fathead Minnow,10,2016,10,3,Tolerant,5
6192,Mur2,42.59375,-83.25174,2016-10-03,Fathead Minnow,1,2016,10,3,Omnivores,5
6193,Mur2,42.59375,-83.25174,2016-10-03,Fathead Minnow,1,2016,10,3,Tolerant,5
6194,Mur2,42.59375,-83.25174,2016-10-03,Blacknose Dace,7,2016,10,3,Omnivores,5
6195,Mur2,42.59375,-83.25174,2016-10-03,Blacknose Dace,7,2016,10,3,Tolerant,5
6196,Mur2,42.59375,-83.25174,2016-10-03,Blacknose Dace,7,2016,10,3,Lithophilic,5
6197,Mur2,42.59375,-83.25174,2016-10-03,Blacknose Dace,15,2016,10,3,Omnivores,5
6198,Mur2,42.59375,-83.25174,2016-10-03,Blacknose Dace,15,2016,10,3,Tolerant,5
6199,Mur2,42.59375,-83.25174,2016-10-03,Blacknose Dace,15,2016,10,3,Lithophilic,5
6200,Mur2,42.59375,-83.25174,2016-10-03,Blacknose Dace,6,2016,10,3,Omnivores,5
6201,Mur2,42.59375,-83.25174,2016-10-03,Blacknose Dace,6,2016,10,3,Tolerant,5
6202,Mur2,42.59375,-83.25174,2016-10-03,Blacknose Dace,6,2016,10,3,Lithophilic,5
6203,Mur2,42.59375,-83.25174,2016-10-03,Blacknose Dace,11,2016,10,3,Omnivores,5
6204,Mur2,42.59375,-83.25174,2016-10-03,Blacknose Dace,11,2016,10,3,Tolerant,5
6205,Mur2,42.59375,-83.25174,2016-10-03,Blacknose Dace,11,2016,10,3,Lithophilic,5
6206,Mur2,42.59375,-83.25174,2016-10-03,Blacknose Dace,2,2016,10,3,Omnivores,5
6207,Mur2,42.59375,-83.25174,2016-10-03,Blacknose Dace,2,2016,10,3,Tolerant,5
6208,Mur2,42.59375,-83.25174,2016-10-03,Blacknose Dace,2,2016,10,3,Lithophilic,5
6209,Mur2,42.59375,-83.25174,2016-10-03,Blacknose Dace,11,2016,10,3,Omnivores,5
6210,Mur2,42.59375,-83.25174,2016-10-03,Blacknose Dace,11,2016,10,3,Tolerant,5
6211,Mur2,42.59375,-83.25174,2016-10-03,Blacknose Dace,11,2016,10,3,Lithophilic,5
6212,Mur2,42.59375,-83.25174,2016-10-03,Blacknose Dace,13,2016,10,3,Omnivores,5
6213,Mur2,42.59375,-83.25174,2016-10-03,Blacknose Dace,13,2016,10,3,Tolerant,5
6214,Mur2,42.59375,-83.25174,2016-10-03,Blacknose Dace,13,2016,10,3,Lithophilic,5
6215,Mur2,42.59375,-83.25174,2016-10-03,Blacknose Dace,11,2016,10,3,Omnivores,5
6216,Mur2,42.59375,-83.25174,2016-10-03,Blacknose Dace,11,2016,10,3,Tolerant,5
6217,Mur2,42.59375,-83.25174,2016-10-03,Blacknose Dace,11,2016,10,3,Lithophilic,5
6218,Mur2,42.59375,-83.25174,2016-10-03,Blacknose Dace,4,2016,10,3,Omnivores,5
6219,Mur2,42.59375,-83.25174,2016-10-03,Blacknose Dace,4,2016,10,3,Tolerant,5
6220,Mur2,42.59375,-83.25174,2016-10-03,Blacknose Dace,4,2016,10,3,Lithophilic,5
6221,Mur2,42.59375,-83.25174,2016-10-03,Blacknose Dace,2,2016,10,3,Omnivores,5
6222,Mur2,42.59375,-83.25174,2016-10-03,Blacknose Dace,2,2016,10,3,Tolerant,5
6223,Mur2,42.59375,-83.25174,2016-10-03,Blacknose Dace,2,2016,10,3,Lithophilic,5
6224,Mur2,42.59375,-83.25174,2016-10-03,Creek Chub,3,2016,10,3,Omnivores,5
6225,Mur2,42.59375,-83.25174,2016-10-03,Creek Chub,3,2016,10,3,Tolerant,5
6226,Mur2,42.59375,-83.25174,2016-10-03,Creek Chub,6,2016,10,3,Omnivores,5
6227,Mur2,42.59375,-83.25174,2016-10-03,Creek Chub,6,2016,10,3,Tolerant,5
6228,Mur2,42.59375,-83.25174,2016-10-03,Creek Chub,1,2016,10,3,Omnivores,5
6229,Mur2,42.59375,-83.25174,2016-10-03,Creek Chub,1,2016,10,3,Tolerant,5
6230,Mur2,42.59375,-83.25174,2016-10-03,Creek Chub,4,2016,10,3,Omnivores,5
6231,Mur2,42.59375,-83.25174,2016-10-03,Creek Chub,4,2016,10,3,Tolerant,5
6232,Mur2,42.59375,-83.25174,2016-10-03,Creek Chub,3,2016,10,3,Omnivores,5
6233,Mur2,42.59375,-83.25174,2016-10-03,Creek Chub,3,2016,10,3,Tolerant,5
6234,Mur2,42.59375,-83.25174,2016-10-03,Creek Chub,5,2016,10,3,Omnivores,5
6235,Mur2,42.59375,-83.25174,2016-10-03,Creek Chub,5,2016,10,3,Tolerant,5
6236,Mur2,42.59375,-83.25174,2016-10-03,Creek Chub,6,2016,10,3,Omnivores,5
6237,Mur2,42.59375,-83.25174,2016-10-03,Creek Chub,6,2016,10,3,Tolerant,5
6238,Mur2,42.59375,-83.25174,2016-10-03,Creek Chub,2,2016,10,3,Omnivores,5
6239,Mur2,42.59375,-83.25174,2016-10-03,Creek Chub,2,2016,10,3,Tolerant,5
6240,Mur2,42.59375,-83.25174,2016-10-03,Creek Chub,3,2016,10,3,Omnivores,5
6241,Mur2,42.59375,-83.25174,2016-10-03,Creek Chub,3,2016,10,3,Tolerant,5
6242,Mur2,42.59375,-83.25174,2016-10-03,Creek Chub,5,2016,10,3,Omnivores,5
6243,Mur2,42.59375,-83.25174,2016-10-03,Creek Chub,5,2016,10,3,Tolerant,5
6244,Mur2,42.59375,-83.25174,2016-10-03,Creek Chub,2,2016,10,3,Omnivores,5
6245,Mur2,42.59375,-83.25174,2016-10-03,Creek Chub,2,2016,10,3,Tolerant,5
6246,Mur2,42.59375,-83.25174,2016-10-03,Creek Chub,2,2016,10,3,Omnivores,5
6247,Mur2,42.59375,-83.25174,2016-10-03,Creek Chub,2,2016,10,3,Tolerant,5
6248,Mur2,42.59375,-83.25174,2016-10-03,Creek Chub,3,2016,10,3,Omnivores,5
6249,Mur2,42.59375,-83.25174,2016-10-03,Creek Chub,3,2016,10,3,Tolerant,5
6250,Mur2,42.59375,-83.25174,2016-10-03,Creek Chub,2,2016,10,3,Omnivores,5
6251,Mur2,42.59375,-83.25174,2016-10-03,Creek Chub,2,2016,10,3,Tolerant,5
6252,Mur2,42.59375,-83.25174,2016-10-03,Creek Chub,1,2016,10,3,Omnivores,5
6253,Mur2,42.59375,-83.25174,2016-10-03,Creek Chub,1,2016,10,3,Tolerant,5
6254,Mur2,42.59375,-83.25174,2016-10-03,Creek Chub,4,2016,10,3,Omnivores,5
6255,Mur2,42.59375,-83.25174,2016-10-03,Creek Chub,4,2016,10,3,Tolerant,5
6256,Mur2,42.59375,-83.25174,2016-10-03,Creek Chub,2,2016,10,3,Omnivores,5
6257,Mur2,42.59375,-83.25174,2016-10-03,Creek Chub,2,2016,10,3,Tolerant,5
6258,Mur2,42.59375,-83.25174,2016-10-03,Pumpkinseed,1,2016,10,3,Insectivores,5
6259,Mur2,42.59375,-83.25174,2016-10-03,Pumpkinseed,1,2016,10,3,Sunfish,5
6260,Mur2,42.59375,-83.25174,2016-10-03,Pumpkinseed,1,2016,10,3,Insectivores,5
6261,Mur2,42.59375,-83.25174,2016-10-03,Pumpkinseed,1,2016,10,3,Sunfish,5
6262,Mur2,42.59375,-83.25174,2016-10-03,Pumpkinseed,3,2016,10,3,Insectivores,5
6263,Mur2,42.59375,-83.25174,2016-10-03,Pumpkinseed,3,2016,10,3,Sunfish,5
6264,Mur2,42.59375,-83.25174,2016-10-03,Pumpkinseed,1,2016,10,3,Insectivores,5
6265,Mur2,42.59375,-83.25174,2016-10-03,Pumpkinseed,1,2016,10,3,Sunfish,5
6266,Mur2,42.59375,-83.25174,2016-10-03,Pumpkinseed,2,2016,10,3,Insectivores,5
6267,Mur2,42.59375,-83.25174,2016-10-03,Pumpkinseed,2,2016,10,3,Sunfish,5
6268,Nott,42.51149,-83.26463,2016-10-03,Central Stoneroller,3,2016,10,3,,10
6269,Nott,42.51149,-83.26463,2016-10-03,Central Stoneroller,17,2016,10,3,,10
6270,Nott,42.51149,-83.26463,2016-10-03,Central Stoneroller,11,2016,10,3,,10
6271,Nott,42.51149,-83.26463,2016-10-03,Central Stoneroller,15,2016,10,3,,10
6272,Nott,42.51149,-83.26463,2016-10-03,Central Stoneroller,14,2016,10,3,,10
6273,Nott,42.51149,-83.26463,2016-10-03,Central Stoneroller,9,2016,10,3,,10
6274,Nott,42.51149,-83.26463,2016-10-03,Central Stoneroller,4,2016,10,3,,10
6275,Nott,42.51149,-83.26463,2016-10-03,Central Stoneroller,5,2016,10,3,,10
6276,Nott,42.51149,-83.26463,2016-10-03,Central Stoneroller,5,2016,10,3,,10
6277,Nott,42.51149,-83.26463,2016-10-03,Central Stoneroller,5,2016,10,3,,10
6278,Nott,42.51149,-83.26463,2016-10-03,Central Stoneroller,1,2016,10,3,,10
6279,Nott,42.51149,-83.26463,2016-10-03,Common Shiner,1,2016,10,3,Insectivores,10
6280,Nott,42.51149,-83.26463,2016-10-03,Common Shiner,1,2016,10,3,Lithophilic,10
6281,Nott,42.51149,-83.26463,2016-10-03,Common Shiner,4,2016,10,3,Insectivores,10
6282,Nott,42.51149,-83.26463,2016-10-03,Common Shiner,4,2016,10,3,Lithophilic,10
6283,Nott,42.51149,-83.26463,2016-10-03,Common Shiner,2,2016,10,3,Insectivores,10
6284,Nott,42.51149,-83.26463,2016-10-03,Common Shiner,2,2016,10,3,Lithophilic,10
6285,Nott,42.51149,-83.26463,2016-10-03,Common Shiner,4,2016,10,3,Insectivores,10
6286,Nott,42.51149,-83.26463,2016-10-03,Common Shiner,4,2016,10,3,Lithophilic,10
6287,Nott,42.51149,-83.26463,2016-10-03,Common Shiner,2,2016,10,3,Insectivores,10
6288,Nott,42.51149,-83.26463,2016-10-03,Common Shiner,2,2016,10,3,Lithophilic,10
6289,Nott,42.51149,-83.26463,2016-10-03,Fathead Minnow,1,2016,10,3,Omnivores,10
6290,Nott,42.51149,-83.26463,2016-10-03,Fathead Minnow,1,2016,10,3,Tolerant,10
6291,Nott,42.51149,-83.26463,2016-10-03,Fathead Minnow,1,2016,10,3,Omnivores,10
6292,Nott,42.51149,-83.26463,2016-10-03,Fathead Minnow,1,2016,10,3,Tolerant,10
6293,Nott,42.51149,-83.26463,2016-10-03,Creek Chub,1,2016,10,3,Omnivores,10
6294,Nott,42.51149,-83.26463,2016-10-03,Creek Chub,1,2016,10,3,Tolerant,10
6295,Nott,42.51149,-83.26463,2016-10-03,Creek Chub,1,2016,10,3,Omnivores,10
6296,Nott,42.51149,-83.26463,2016-10-03,Creek Chub,1,2016,10,3,Tolerant,10
6297,Nott,42.51149,-83.26463,2016-10-03,Creek Chub,6,2016,10,3,Omnivores,10
6298,Nott,42.51149,-83.26463,2016-10-03,Creek Chub,6,2016,10,3,Tolerant,10
6299,Nott,42.51149,-83.26463,2016-10-03,Creek Chub,13,2016,10,3,Omnivores,10
6300,Nott,42.51149,-83.26463,2016-10-03,Creek Chub,13,2016,10,3,Tolerant,10
6301,Nott,42.51149,-83.26463,2016-10-03,Creek Chub,12,2016,10,3,Omnivores,10
6302,Nott,42.51149,-83.26463,2016-10-03,Creek Chub,12,2016,10,3,Tolerant,10
6303,Nott,42.51149,-83.26463,2016-10-03,Creek Chub,10,2016,10,3,Omnivores,10
6304,Nott,42.51149,-83.26463,2016-10-03,Creek Chub,10,2016,10,3,Tolerant,10
6305,Nott,42.51149,-83.26463,2016-10-03,Creek Chub,4,2016,10,3,Omnivores,10
6306,Nott,42.51149,-83.26463,2016-10-03,Creek Chub,4,2016,10,3,Tolerant,10
6307,Nott,42.51149,-83.26463,2016-10-03,Creek Chub,6,2016,10,3,Omnivores,10
6308,Nott,42.51149,-83.26463,2016-10-03,Creek Chub,6,2016,10,3,Tolerant,10
6309,Nott,42.51149,-83.26463,2016-10-03,Creek Chub,5,2016,10,3,Omnivores,10
6310,Nott,42.51149,-83.26463,2016-10-03,Creek Chub,5,2016,10,3,Tolerant,10
6311,Nott,42.51149,-83.26463,2016-10-03,Creek Chub,6,2016,10,3,Omnivores,10
6312,Nott,42.51149,-83.26463,2016-10-03,Creek Chub,6,2016,10,3,Tolerant,10
6313,Nott,42.51149,-83.26463,2016-10-03,Creek Chub,4,2016,10,3,Omnivores,10
6314,Nott,42.51149,-83.26463,2016-10-03,Creek Chub,4,2016,10,3,Tolerant,10
6315,Nott,42.51149,-83.26463,2016-10-03,Creek Chub,5,2016,10,3,Omnivores,10
6316,Nott,42.51149,-83.26463,2016-10-03,Creek Chub,5,2016,10,3,Tolerant,10
6317,Nott,42.51149,-83.26463,2016-10-03,Creek Chub,1,2016,10,3,Omnivores,10
6318,Nott,42.51149,-83.26463,2016-10-03,Creek Chub,1,2016,10,3,Tolerant,10
6319,Nott,42.51149,-83.26463,2016-10-03,Creek Chub,5,2016,10,3,Omnivores,10
6320,Nott,42.51149,-83.26463,2016-10-03,Creek Chub,5,2016,10,3,Tolerant,10
6321,Nott,42.51149,-83.26463,2016-10-03,Creek Chub,2,2016,10,3,Omnivores,10
6322,Nott,42.51149,-83.26463,2016-10-03,Creek Chub,2,2016,10,3,Tolerant,10
6323,Nott,42.51149,-83.26463,2016-10-03,Creek Chub,4,2016,10,3,Omnivores,10
6324,Nott,42.51149,-83.26463,2016-10-03,Creek Chub,4,2016,10,3,Tolerant,10
6325,Nott,42.51149,-83.26463,2016-10-03,Creek Chub,1,2016,10,3,Omnivores,10
6326,Nott,42.51149,-83.26463,2016-10-03,Creek Chub,1,2016,10,3,Tolerant,10
6327,Nott,42.51149,-83.26463,2016-10-03,Creek Chub,5,2016,10,3,Omnivores,10
6328,Nott,42.51149,-83.26463,2016-10-03,Creek Chub,5,2016,10,3,Tolerant,10
6329,Nott,42.51149,-83.26463,2016-10-03,Creek Chub,1,2016,10,3,Omnivores,10
6330,Nott,42.51149,-83.26463,2016-10-03,Creek Chub,1,2016,10,3,Tolerant,10
6331,Nott,42.51149,-83.26463,2016-10-03,Creek Chub,1,2016,10,3,Omnivores,10
6332,Nott,42.51149,-83.26463,2016-10-03,Creek Chub,1,2016,10,3,Tolerant,10
6333,Nott,42.51149,-83.26463,2016-10-03,Creek Chub,1,2016,10,3,Omnivores,10
6334,Nott,42.51149,-83.26463,2016-10-03,Creek Chub,1,2016,10,3,Tolerant,10
6335,Nott,42.51149,-83.26463,2016-10-03,White Sucker,1,2016,10,3,Omnivores,10
6336,Nott,42.51149,-83.26463,2016-10-03,White Sucker,1,2016,10,3,Tolerant,10
6337,Nott,42.51149,-83.26463,2016-10-03,White Sucker,1,2016,10,3,Lithophilic,10
6338,Nott,42.51149,-83.26463,2016-10-03,White Sucker,1,2016,10,3,Sucker,10
6339,Nott,42.51149,-83.26463,2016-10-03,White Sucker,1,2016,10,3,Omnivores,10
6340,Nott,42.51149,-83.26463,2016-10-03,White Sucker,1,2016,10,3,Tolerant,10
6341,Nott,42.51149,-83.26463,2016-10-03,White Sucker,1,2016,10,3,Lithophilic,10
6342,Nott,42.51149,-83.26463,2016-10-03,White Sucker,1,2016,10,3,Sucker,10
6343,Nott,42.51149,-83.26463,2016-10-03,White Sucker,2,2016,10,3,Omnivores,10
6344,Nott,42.51149,-83.26463,2016-10-03,White Sucker,2,2016,10,3,Tolerant,10
6345,Nott,42.51149,-83.26463,2016-10-03,White Sucker,2,2016,10,3,Lithophilic,10
6346,Nott,42.51149,-83.26463,2016-10-03,White Sucker,2,2016,10,3,Sucker,10
6347,Nott,42.51149,-83.26463,2016-10-03,White Sucker,1,2016,10,3,Omnivores,10
6348,Nott,42.51149,-83.26463,2016-10-03,White Sucker,1,2016,10,3,Tolerant,10
6349,Nott,42.51149,-83.26463,2016-10-03,White Sucker,1,2016,10,3,Lithophilic,10
6350,Nott,42.51149,-83.26463,2016-10-03,White Sucker,1,2016,10,3,Sucker,10
6351,Nott,42.51149,-83.26463,2016-10-03,White Sucker,1,2016,10,3,Omnivores,10
6352,Nott,42.51149,-83.26463,2016-10-03,White Sucker,1,2016,10,3,Tolerant,10
6353,Nott,42.51149,-83.26463,2016-10-03,White Sucker,1,2016,10,3,Lithophilic,10
6354,Nott,42.51149,-83.26463,2016-10-03,White Sucker,1,2016,10,3,Sucker,10
6355,Nott,42.51149,-83.26463,2016-10-03,Green Sunfish,1,2016,10,3,Insectivores,10
6356,Nott,42.51149,-83.26463,2016-10-03,Green Sunfish,1,2016,10,3,Tolerant,10
6357,Nott,42.51149,-83.26463,2016-10-03,Green Sunfish,1,2016,10,3,Sunfish,10
6358,Nott,42.51149,-83.26463,2016-10-03,Green Sunfish,1,2016,10,3,Insectivores,10
6359,Nott,42.51149,-83.26463,2016-10-03,Green Sunfish,1,2016,10,3,Tolerant,10
6360,Nott,42.51149,-83.26463,2016-10-03,Green Sunfish,1,2016,10,3,Sunfish,10
6361,Nott,42.51149,-83.26463,2016-10-03,Green Sunfish,1,2016,10,3,Insectivores,10
6362,Nott,42.51149,-83.26463,2016-10-03,Green Sunfish,1,2016,10,3,Tolerant,10
6363,Nott,42.51149,-83.26463,2016-10-03,Green Sunfish,1,2016,10,3,Sunfish,10
6364,Nott,42.51149,-83.26463,2016-10-03,Bluegill,1,2016,10,3,Insectivores,10
6365,Nott,42.51149,-83.26463,2016-10-03,Bluegill,1,2016,10,3,Sunfish,10
6366,Nott,42.51149,-83.26463,2016-10-03,Bluegill,4,2016,10,3,Insectivores,10
6367,Nott,42.51149,-83.26463,2016-10-03,Bluegill,4,2016,10,3,Sunfish,10
6368,Nott,42.51149,-83.26463,2016-10-03,Bluegill,1,2016,10,3,Insectivores,10
6369,Nott,42.51149,-83.26463,2016-10-03,Bluegill,1,2016,10,3,Sunfish,10
6370,Nott,42.51149,-83.26463,2016-10-03,Bluegill,1,2016,10,3,Insectivores,10
6371,Nott,42.51149,-83.26463,2016-10-03,Bluegill,1,2016,10,3,Sunfish,10
6372,Nott,42.51149,-83.26463,2016-10-03,Bluegill,1,2016,10,3,Insectivores,10
6373,Nott,42.51149,-83.26463,2016-10-03,Bluegill,1,2016,10,3,Sunfish,10
6374,Nott,42.51149,-83.26463,2016-10-03,Johnny Darter,4,2016,10,3,Insectivores,10
6375,Nott,42.51149,-83.26463,2016-10-03,Johnny Darter,4,2016,10,3,Tolerant,10
6376,Nott,42.51149,-83.26463,2016-10-03,Johnny Darter,4,2016,10,3,Darter,10
6377,Nott,42.51149,-83.26463,2016-10-03,Johnny Darter,8,2016,10,3,Insectivores,10
6378,Nott,42.51149,-83.26463,2016-10-03,Johnny Darter,8,2016,10,3,Tolerant,10
6379,Nott,42.51149,-83.26463,2016-10-03,Johnny Darter,8,2016,10,3,Darter,10
6380,Nott,42.51149,-83.26463,2016-10-03,Johnny Darter,4,2016,10,3,Insectivores,10
6381,Nott,42.51149,-83.26463,2016-10-03,Johnny Darter,4,2016,10,3,Tolerant,10
6382,Nott,42.51149,-83.26463,2016-10-03,Johnny Darter,4,2016,10,3,Darter,10
6383,Nott,42.51149,-83.26463,2016-10-03,Johnny Darter,3,2016,10,3,Insectivores,10
6384,Nott,42.51149,-83.26463,2016-10-03,Johnny Darter,3,2016,10,3,Tolerant,10
6385,Nott,42.51149,-83.26463,2016-10-03,Johnny Darter,3,2016,10,3,Darter,10
6386,Nott,42.51149,-83.26463,2016-10-03,Johnny Darter,1,2016,10,3,Insectivores,10
6387,Nott,42.51149,-83.26463,2016-10-03,Johnny Darter,1,2016,10,3,Tolerant,10
6388,Nott,42.51149,-83.26463,2016-10-03,Johnny Darter,1,2016,10,3,Darter,10
6389,Nott,42.51149,-83.26463,2016-10-03,Blackside Darter,6,2016,10,3,Insectivores,10
6390,Nott,42.51149,-83.26463,2016-10-03,Blackside Darter,6,2016,10,3,Lithophilic,10
6391,Nott,42.51149,-83.26463,2016-10-03,Blackside Darter,6,2016,10,3,Darter,10
6392,Nott,42.51149,-83.26463,2016-10-03,Blackside Darter,2,2016,10,3,Insectivores,10
6393,Nott,42.51149,-83.26463,2016-10-03,Blackside Darter,2,2016,10,3,Lithophilic,10
6394,Nott,42.51149,-83.26463,2016-10-03,Blackside Darter,2,2016,10,3,Darter,10
6395,Peb2,42.51521,-83.34402,2016-10-04,Central Stoneroller,1,2016,10,4,,8
6396,Peb2,42.51521,-83.34402,2016-10-04,Common Shiner,1,2016,10,4,Insectivores,8
6397,Peb2,42.51521,-83.34402,2016-10-04,Common Shiner,1,2016,10,4,Lithophilic,8
6398,Peb2,42.51521,-83.34402,2016-10-04,Fathead Minnow,4,2016,10,4,Omnivores,8
6399,Peb2,42.51521,-83.34402,2016-10-04,Fathead Minnow,4,2016,10,4,Tolerant,8
6400,Peb2,42.51521,-83.34402,2016-10-04,Fathead Minnow,1,2016,10,4,Omnivores,8
6401,Peb2,42.51521,-83.34402,2016-10-04,Fathead Minnow,1,2016,10,4,Tolerant,8
6402,Peb2,42.51521,-83.34402,2016-10-04,Fathead Minnow,1,2016,10,4,Omnivores,8
6403,Peb2,42.51521,-83.34402,2016-10-04,Fathead Minnow,1,2016,10,4,Tolerant,8
6404,Peb2,42.51521,-83.34402,2016-10-04,Fathead Minnow,1,2016,10,4,Omnivores,8
6405,Peb2,42.51521,-83.34402,2016-10-04,Fathead Minnow,1,2016,10,4,Tolerant,8
6406,Peb2,42.51521,-83.34402,2016-10-04,Blacknose Dace,3,2016,10,4,Omnivores,8
6407,Peb2,42.51521,-83.34402,2016-10-04,Blacknose Dace,3,2016,10,4,Tolerant,8
6408,Peb2,42.51521,-83.34402,2016-10-04,Blacknose Dace,3,2016,10,4,Lithophilic,8
6409,Peb2,42.51521,-83.34402,2016-10-04,Blacknose Dace,11,2016,10,4,Omnivores,8
6410,Peb2,42.51521,-83.34402,2016-10-04,Blacknose Dace,11,2016,10,4,Tolerant,8
6411,Peb2,42.51521,-83.34402,2016-10-04,Blacknose Dace,11,2016,10,4,Lithophilic,8
6412,Peb2,42.51521,-83.34402,2016-10-04,Blacknose Dace,6,2016,10,4,Omnivores,8
6413,Peb2,42.51521,-83.34402,2016-10-04,Blacknose Dace,6,2016,10,4,Tolerant,8
6414,Peb2,42.51521,-83.34402,2016-10-04,Blacknose Dace,6,2016,10,4,Lithophilic,8
6415,Peb2,42.51521,-83.34402,2016-10-04,Blacknose Dace,3,2016,10,4,Omnivores,8
6416,Peb2,42.51521,-83.34402,2016-10-04,Blacknose Dace,3,2016,10,4,Tolerant,8
6417,Peb2,42.51521,-83.34402,2016-10-04,Blacknose Dace,3,2016,10,4,Lithophilic,8
6418,Peb2,42.51521,-83.34402,2016-10-04,Blacknose Dace,8,2016,10,4,Omnivores,8
6419,Peb2,42.51521,-83.34402,2016-10-04,Blacknose Dace,8,2016,10,4,Tolerant,8
6420,Peb2,42.51521,-83.34402,2016-10-04,Blacknose Dace,8,2016,10,4,Lithophilic,8
6421,Peb2,42.51521,-83.34402,2016-10-04,Blacknose Dace,12,2016,10,4,Omnivores,8
6422,Peb2,42.51521,-83.34402,2016-10-04,Blacknose Dace,12,2016,10,4,Tolerant,8
6423,Peb2,42.51521,-83.34402,2016-10-04,Blacknose Dace,12,2016,10,4,Lithophilic,8
6424,Peb2,42.51521,-83.34402,2016-10-04,Blacknose Dace,15,2016,10,4,Omnivores,8
6425,Peb2,42.51521,-83.34402,2016-10-04,Blacknose Dace,15,2016,10,4,Tolerant,8
6426,Peb2,42.51521,-83.34402,2016-10-04,Blacknose Dace,15,2016,10,4,Lithophilic,8
6427,Peb2,42.51521,-83.34402,2016-10-04,Blacknose Dace,9,2016,10,4,Omnivores,8
6428,Peb2,42.51521,-83.34402,2016-10-04,Blacknose Dace,9,2016,10,4,Tolerant,8
6429,Peb2,42.51521,-83.34402,2016-10-04,Blacknose Dace,9,2016,10,4,Lithophilic,8
6430,Peb2,42.51521,-83.34402,2016-10-04,Blacknose Dace,9,2016,10,4,Omnivores,8
6431,Peb2,42.51521,-83.34402,2016-10-04,Blacknose Dace,9,2016,10,4,Tolerant,8
6432,Peb2,42.51521,-83.34402,2016-10-04,Blacknose Dace,9,2016,10,4,Lithophilic,8
6433,Peb2,42.51521,-83.34402,2016-10-04,Blacknose Dace,2,2016,10,4,Omnivores,8
6434,Peb2,42.51521,-83.34402,2016-10-04,Blacknose Dace,2,2016,10,4,Tolerant,8
6435,Peb2,42.51521,-83.34402,2016-10-04,Blacknose Dace,2,2016,10,4,Lithophilic,8
6436,Peb2,42.51521,-83.34402,2016-10-04,Creek Chub,8,2016,10,4,Omnivores,8
6437,Peb2,42.51521,-83.34402,2016-10-04,Creek Chub,8,2016,10,4,Tolerant,8
