"SampID","Taxon","AbundanceCat","AbundanceCount"
"654","Oligochaeta","rare",""
"654","Elmidae","rare",""
"677","Hydropsychidae","present",""
"677","Calopterygidae","present",""
"677","Chironomidae","present",""
"677","Tipulidae","present",""
"677","Sphaeriidae","present",""
"677","Decapoda","present",""
"677","Oligochaeta","present",""
"678","Perlodidae","present",""
"678","Baetidae","present",""
"678","Heptageniidae","present",""
"678","Elmidae","present",""
"678","Hydropsychidae","present",""
"678","Lepidostomatidae","present",""
"678","Calopterygidae","present",""
"678","Chironomidae","present",""
"678","Simuliidae","present",""
"678","Tabanidae","present",""
"678","Tipulidae","present",""
"678","Decapoda","present",""
"678","Isopoda","present",""
"678","Amphipoda","present",""
"678","Hirudinea","present",""
"678","Oligochaeta","present",""
"679","Perlodidae","present",""
"679","Heptageniidae","present",""
"679","Leptophlebiidae","present",""
"679","Corixidae","present",""
"679","Gerridae","present",""
"679","Dytiscidae","present",""
"679","Elmidae","present",""
"679","Hydropsychidae","present",""
"679","Limnephilidae","present",""
"679","Polycentropodidae","present",""
"679","Calopterygidae","present",""
"679","Chironomidae","present",""
"679","Simuliidae","present",""
"679","Tabanidae","present",""
"679","Tipulidae","present",""
"679","Decapoda","present",""
"679","Oligochaeta","present",""
"680","Heptageniidae","present",""
"680","Veliidae","present",""
"680","Elmidae","present",""
"680","Hydropsychidae","present",""
"680","Calopterygidae","present",""
"680","Coenagrionidae","present",""
"680","Chironomidae","present",""
"680","Tipulidae","present",""
"680","Sphaeriidae","present",""
"680","Decapoda","present",""
"680","Oligochaeta","present",""
"680","Hirudinea","present",""
"681","Dytiscidae","present",""
"681","Hydropsychidae","present",""
"681","Aeshnidae","present",""
"681","Calopterygidae","present",""
"681","Coenagrionidae","present",""
"681","Chironomidae","present",""
"681","Tipulidae","present",""
"681","Physidae","present",""
"681","Sphaeriidae","present",""
"681","Decapoda","present",""
"681","Oligochaeta","present",""
"682","Calopterygidae","present",""
"682","Chironomidae","present",""
"682","Decapoda","present",""
"682","Isopoda","present",""
"682","Oligochaeta","present",""
"683","Haliplidae","present",""
"683","Hydrophilidae","present",""
"683","Hydropsychidae","present",""
"683","Aeshnidae","present",""
"683","Calopterygidae","present",""
"683","Chironomidae","present",""
"683","Prosobranchia","present",""
"683","Sphaeriidae","present",""
"683","Decapoda","present",""
"683","Isopoda","present",""
"683","Amphipoda","present",""
"683","Oligochaeta","present",""
"683","Hirudinea","present",""
"684","Baetidae","present",""
"684","Caenidae","present",""
"684","Gerridae","present",""
"684","Veliidae","present",""
"684","Elmidae","present",""
"684","Hydropsychidae","present",""
"684","Leptoceridae","present",""
"684","Aeshnidae","present",""
"684","Calopterygidae","present",""
"684","Chironomidae","present",""
"684","Tipulidae","present",""
"684","Decapoda","present",""
"684","Isopoda","present",""
"684","Amphipoda","present",""
"684","Oligochaeta","present",""
"684","Hirudinea","present",""
"685","Heptageniidae","present",""
"685","Elmidae","present",""
"685","Hydropsychidae","present",""
"685","Philopotamidae","present",""
"685","Aeshnidae","present",""
"685","Calopterygidae","present",""
"685","Coenagrionidae","present",""
"685","Chironomidae","present",""
"685","Simuliidae","present",""
"685","Decapoda","present",""
"685","Isopoda","present",""
"685","Amphipoda","present",""
"686","Caenidae","present",""
"686","Heptageniidae","present",""
"686","Elmidae","present",""
"686","Hydropsychidae","present",""
"686","Philopotamidae","present",""
"686","Aeshnidae","present",""
"686","Coenagrionidae","present",""
"686","Chironomidae","present",""
"686","Tipulidae","present",""
"686","Physidae","present",""
"686","Sphaeriidae","present",""
"686","Decapoda","present",""
"686","Isopoda","present",""
"686","Amphipoda","present",""
"686","Turbellaria","present",""
"686","Oligochaeta","present",""
"687","Caenidae","present",""
"687","Hydropsychidae","present",""
"687","Coenagrionidae","present",""
"687","Chironomidae","present",""
"687","Simuliidae","present",""
"687","Oligochaeta","present",""
"688","Hydropsychidae","present",""
"688","Aeshnidae","present",""
"688","Calopterygidae","present",""
"688","Coenagrionidae","present",""
"688","Chironomidae","present",""
"688","Simuliidae","present",""
"688","Decapoda","present",""
"688","Amphipoda","present",""
"688","Oligochaeta","present",""
"689","Caenidae","present",""
"689","Heptageniidae","present",""
"689","Elmidae","present",""
"689","Haliplidae","present",""
"689","Hydropsychidae","present",""
"689","Leptoceridae","present",""
"689","Polycentropodidae","present",""
"689","Aeshnidae","present",""
"689","Libellulidae","present",""
"689","Calopterygidae","present",""
"689","Coenagrionidae","present",""
"689","Chironomidae","present",""
"689","Simuliidae","present",""
"689","Decapoda","present",""
"689","Isopoda","present",""
"689","Amphipoda","present",""
"689","Oligochaeta","present",""
"689","Hirudinea","present",""
"690","Caenidae","present",""
"690","Heptageniidae","present",""
"690","Corixidae","present",""
"690","Dytiscidae","present",""
"690","Elmidae","present",""
"690","Haliplidae","present",""
"690","Hydropsychidae","present",""
"690","Polycentropodidae","present",""
"690","Calopterygidae","present",""
"690","Coenagrionidae","present",""
"690","Chironomidae","present",""
"690","Simuliidae","present",""
"690","Decapoda","present",""
"690","Isopoda","present",""
"690","Amphipoda","present",""
"690","Oligochaeta","present",""
"690","Hirudinea","present",""
"691","Heptageniidae","present",""
"691","Elmidae","present",""
"691","Hydropsychidae","present",""
"691","Leptoceridae","present",""
"691","Philopotamidae","present",""
"691","Aeshnidae","present",""
"691","Calopterygidae","present",""
"691","Coenagrionidae","present",""
"691","Chironomidae","present",""
"691","Simuliidae","present",""
"691","Tipulidae","present",""
"691","Prosobranchia","present",""
"691","Sphaeriidae","present",""
"691","Decapoda","present",""
"691","Isopoda","present",""
"691","Amphipoda","present",""
"691","Turbellaria","present",""
"691","Oligochaeta","present",""
"691","Hirudinea","present",""
"692","Hydropsychidae","present",""
"692","Aeshnidae","present",""
"692","Chironomidae","present",""
"692","Simuliidae","present",""
"692","Tipulidae","present",""
"692","Decapoda","present",""
"692","Oligochaeta","present",""
"693","Gerridae","present",""
"693","Hydropsychidae","present",""
"693","Calopterygidae","present",""
"693","Chironomidae","present",""
"693","Simuliidae","present",""
"693","Tipulidae","present",""
"693","Prosobranchia","present",""
"693","Physidae","present",""
"693","Decapoda","present",""
"693","Amphipoda","present",""
"693","Oligochaeta","present",""
"694","Mesoveliidae","present",""
"694","Dytiscidae","present",""
"694","Hydropsychidae","present",""
"694","Aeshnidae","present",""
"694","Calopterygidae","present",""
"694","Chironomidae","present",""
"694","Tabanidae","present",""
"694","Tipulidae","present",""
"694","Prosobranchia","present",""
"694","Decapoda","present",""
"694","Isopoda","present",""
"694","Oligochaeta","present",""
"694","Hirudinea","present",""
"695","Hydropsychidae","present",""
"695","Aeshnidae","present",""
"695","Calopterygidae","present",""
"695","Chironomidae","present",""
"695","Simuliidae","present",""
"695","Prosobranchia","present",""
"695","Sphaeriidae","present",""
"695","Decapoda","present",""
"695","Isopoda","present",""
"695","Hirudinea","present",""
"696","Gerridae","present",""
"696","Corydalidae","present",""
"696","Elmidae","present",""
"696","Hydropsychidae","present",""
"696","Aeshnidae","present",""
"696","Calopterygidae","present",""
"696","Coenagrionidae","present",""
"696","Chironomidae","present",""
"696","Simuliidae","present",""
"696","Tabanidae","present",""
"696","Physidae","present",""
"696","Decapoda","present",""
"696","Amphipoda","present",""
"697","Heptageniidae","present",""
"697","Hydropsychidae","present",""
"697","Calopterygidae","present",""
"697","Coenagrionidae","present",""
"697","Chironomidae","present",""
"697","Simuliidae","present",""
"697","Decapoda","present",""
"697","Dreissenidae","present",""
"697","Amphipoda","present",""
"697","Oligochaeta","present",""
"697","Hirudinea","present",""
"688","Corbicula fluminea","present",""
"698","Gerridae","present",""
"698","Hydropsychidae","present",""
"698","Calopterygidae","present",""
"698","Coenagrionidae","present",""
"698","Simuliidae","present",""
"698","Planorbidae","present",""
"698","Sphaeriidae","present",""
"698","Decapoda","present",""
"698","Amphipoda","present",""
"698","Oligochaeta","present",""
"699","Caenidae","present",""
"699","Heptageniidae","present",""
"699","Belostomatidae","present",""
"699","Corydalidae","present",""
"699","Sialidae","present",""
"699","Elmidae","present",""
"699","Hydropsychidae","present",""
"699","Philopotamidae","present",""
"699","Uenoidae","present",""
"699","Aeshnidae","present",""
"699","Gomphidae","present",""
"699","Calopterygidae","present",""
"699","Coenagrionidae","present",""
"699","Chironomidae","present",""
"699","Simuliidae","present",""
"699","Tabanidae","present",""
"699","Tipulidae","present",""
"699","Planorbidae","present",""
"699","Sphaeriidae","present",""
"699","Decapoda","present",""
"700","Heptageniidae","present",""
"700","Hydropsychidae","present",""
"700","Calopterygidae","present",""
"700","Chironomidae","present",""
"700","Tipulidae","present",""
"700","Sphaeriidae","present",""
"700","Decapoda","present",""
"700","Isopoda","present",""
"700","Oligochaeta","present",""
"700","Hirudinea","present",""
"701","Gerridae","present",""
"701","Hydropsychidae","present",""
"701","Calopterygidae","present",""
"701","Chironomidae","present",""
"701","Aeshnidae","present",""
"701","Decapoda","present",""
"701","Isopoda","present",""
"701","Amphipoda","present",""
"701","Oligochaeta","present",""
"701","Physidae","present",""
"701","Sphaeriidae","present",""
"702","Hydropsychidae","present",""
"702","Aeshnidae","present",""
"702","Calopterygidae","present",""
"702","Chironomidae","present",""
"702","Physidae","present",""
"702","Sphaeriidae","present",""
"702","Decapoda","present",""
"702","Isopoda","present",""
"702","Amphipoda","present",""
"702","Oligochaeta","present",""
"702","Hirudinea","present",""
"703","Hydropsychidae","present",""
"703","Aeshnidae","present",""
"703","Chironomidae","present",""
"703","Simuliidae","present",""
"703","Planorbidae","present",""
"703","Sphaeriidae","present",""
"703","Decapoda","present",""
"703","Isopoda","present",""
"703","Amphipoda","present",""
"703","Oligochaeta","present",""
"703","Hirudinea","present",""
"704","Caenidae","present",""
"704","Elmidae","present",""
"704","Haliplidae","present",""
"704","Aeshnidae","present",""
"704","Calopterygidae","present",""
"704","Coenagrionidae","present",""
"704","Chironomidae","present",""
"704","Sphaeriidae","present",""
"704","Decapoda","present",""
"704","Amphipoda","present",""
"704","Oligochaeta","present",""
"704","Corixidae","present",""
"705","Corixidae","present",""
"705","Gerridae","present",""
"705","Veliidae","present",""
"705","Dytiscidae","present",""
"705","Hydrophilidae","present",""
"705","Hydropsychidae","present",""
"705","Aeshnidae","present",""
"705","Calopterygidae","present",""
"705","Coenagrionidae","present",""
"705","Tabanidae","present",""
"705","Physidae","present",""
"705","Isopoda","present",""
"705","Amphipoda","present",""
"705","Oligochaeta","present",""
"705","Hirudinea","present",""
"705","Decapoda","present",""
"706","Haliplidae","present",""
"706","Aeshnidae","present",""
"706","Calopterygidae","present",""
"706","Chironomidae","present",""
"706","Culicidae","present",""
"706","Decapoda","present",""
"706","Isopoda","present",""
"706","Amphipoda","present",""
"706","Oligochaeta","present",""
"706","Hirudinea","present",""
"707","Heptageniidae","present",""
"707","Elmidae","present",""
"707","Hydropsychidae","present",""
"707","Aeshnidae","present",""
"707","Calopterygidae","present",""
"707","Coenagrionidae","present",""
"707","Chironomidae","present",""
"707","Sphaeriidae","present",""
"707","Decapoda","present",""
"707","Amphipoda","present",""
"707","Oligochaeta","present",""
"707","Hirudinea","present",""
"707","Simuliidae","present",""
"707","Prosobranchia","present",""
"708","Gerridae","present",""
"708","Hydrophilidae","present",""
"708","Hydropsychidae","present",""
"708","Calopterygidae","present",""
"708","Chironomidae","present",""
"708","Physidae","present",""
"708","Sphaeriidae","present",""
"708","Decapoda","present",""
"708","Isopoda","present",""
"708","Amphipoda","present",""
"708","Oligochaeta","present",""
"708","Hirudinea","present",""
"709","Hydropsychidae","present",""
"709","Chironomidae","present",""
"709","Tipulidae","present",""
"709","Ancylidae","present",""
"709","Sphaeriidae","present",""
"709","Decapoda","present",""
"709","Oligochaeta","present",""
"709","Hirudinea","present",""
"710","Heptageniidae","present",""
"710","Elmidae","present",""
"710","Haliplidae","present",""
"710","Calopterygidae","present",""
"710","Chironomidae","present",""
"710","Decapoda","present",""
"710","Isopoda","present",""
"710","Amphipoda","present",""
"711","Heptageniidae","present",""
"711","Hydropsychidae","present",""
"711","Calopterygidae","present",""
"711","Chironomidae","present",""
"711","Tipulidae","present",""
"711","Sphaeriidae","present",""
"711","Decapoda","present",""
"711","Isopoda","present",""
"711","Oligochaeta","present",""
"711","Hirudinea","present",""
"712","Elmidae","present",""
"712","Hydropsychidae","present",""
"712","Aeshnidae","present",""
"712","Gomphidae","present",""
"712","Calopterygidae","present",""
"712","Chironomidae","present",""
"712","Simuliidae","present",""
"712","Decapoda","present",""
"713","Baetidae","present",""
"713","Caenidae","present",""
"713","Gerridae","present",""
"713","Veliidae","present",""
"713","Elmidae","present",""
"713","Haliplidae","present",""
"713","Aeshnidae","present",""
"713","Calopterygidae","present",""
"713","Coenagrionidae","present",""
"713","Chironomidae","present",""
"713","Simuliidae","present",""
"713","Sphaeriidae","present",""
"713","Decapoda","present",""
"713","Isopoda","present",""
"713","Amphipoda","present",""
"713","Oligochaeta","present",""
"714","Baetidae","rare",""
"714","Caenidae","rare",""
"714","Heptageniidae","rare",""
"714","Gerridae","rare",""
"714","Elmidae","common",""
"714","Psephenidae","common",""
"714","Hydropsychidae","rare",""
"714","Leptoceridae","rare",""
"714","Coenagrionidae","rare",""
"714","Chironomidae","common",""
"714","Tipulidae","rare",""
"714","Physidae","rare",""
"714","Prosobranchia","rare",""
"714","Sphaeriidae","rare",""
"714","Decapoda","common",""
"714","Isopoda","rare",""
"715","Mesoveliidae","rare",""
"715","Libellulidae","rare",""
"715","Coenagrionidae","common",""
"715","Chironomidae","common",""
"715","Physidae","rare",""
"715","Planorbidae","rare",""
"715","Sphaeriidae","rare",""
"715","Amphipoda","rare",""
"715","Oligochaeta","common",""
"715","Hirudinea","common",""
"716","Elmidae","rare",""
"716","Hydropsychidae","rare",""
"716","Calopterygidae","rare",""
"716","Coenagrionidae","rare",""
"716","Chironomidae","rare",""
